,game id,review text,positive
609,1086940,"Until the save wipes end, I can't honestly recommend this game to anyone.",0
610,1086940,bald,1
611,1086940,"This was my introduction to the Dungeons and Dragon's genre and I am absolutely addicted. I spent months learning the lore of characters game mechanics etc just because of this game in its Open Beta.

I only played the first act and my heart cracked when I was brought back to realization that it ended there. Waiting for the full game release is torture. I keep coming back here hoping for progress to be made.",1
612,1086940,Hope they release this game next year!,1
613,1086940,"in some ways this game shines very bright, but in it's current state you are paying full price for a game that is maybe 10% complete. Don't expect any immersion at all while beta testing this full priced game.",0
614,1086940,Even not feature complete there's enough here that I spent 35 hours playing and replaying the quality content that is here,1
615,1086940,Constant bugs make the game nearly unplayable in multiplayer,0
616,1086940,Talked a chicken into fighting a goblin. 10/10,1
617,1086940,"A good D&D game, just a bit buggy at the moment, but that's to be expected for an early access game. Given Larian Studio's previous games, I'm really looking forward to this game being finished, I especially can't wait for the Bard and Sorcerer classes to be added as they're my favourite.",1
618,1086940,"The concept of the game is absolutely brilliant, bringing D&D mechanics into a videogame. It works very well and Larian Studios does a very good job at keeping the imagination and freedom from D&D and incorporating it onto the screen! All of the physics from Divinity: Original Sin are back in full force, along with expert map design that at times amazed me by the attention to detail and freedom, with the complexity of how many different options there are to complete a very simple task. Even when the player fails a skill check, there is usually another way around. The puzzles are very clever and put the mechanics of the game to good use also! The story is brilliant, very compelling and exciting, and has a very interesting way of changing the way you view the game mechanics, which is exciting! The interactions between the characters of the party never seem forced and is amazing to listen to. Every single interaction with any NPC is written and acted so brilliantly, the immersion is amazing and nothing seems awkward (unless it's meant to, which is brilliant!) And the characters themselves are very well created, there is not a single character that seems to have been neglected, some are very easy to hate, others are slow burners, while some you love from the get go and don't realise why until a little while later. Each comes with an interesting story, unlocked by circumstance and exploring, both of which are incredibly well designed. The pacing of the game is perfect, seemingly never a dull moment, with a new quest or encounter around every corner. An incredible game.

However, the early access of the game shows. I bought the game for £50, which was very steep, especially for the level of early access that it is in, but in the very cut short story alone, I have had very long playtime (However this was one and a half runs of what is currently available in the game and a couple of hours at least was navigating bugs and getting a little frustrated). The game can look amazing, but I found it didn't run very consistently throughout with high graphics, be that due to my specs or the game itself being very poorly optimised thus far, and the lower settings make the game look horrendous with very little increase to performance in my experience. What has been said about the camera I 100% agree with. It can get caught on particularly high terrain and doesn't allow you to see anything on levels above your own, until you reach that level, which makes battle with enemies above your character very awkward, but acts as more of an incentive to be the one using high ground. This problem had me struggle a few times and made some of my plans impossible to enact, as the floor on the levels above becomes invisible and is unselectable, which can become awkward.
My biggest problem, however, that I haven't seen mentioned, is the horrible pathing of characters, especially when character become placed almost inside of eachother. This wouldn't be an issue, if it wasn't for a core D&D mechanic: Attacks of Opportunity. There are times when your character becomes too close to an enemy, and to ""disengage"" (which is the same prompt as jump, the one mechanic I feel is a bit neglected) it required your character to shuffle slightly away from the enemy, thus giving them an attack of opportunity and killing that character, which should have been avoidable by taking the disengage action. This problem persists sometimes for attempting to attack, or even move around an enemy, I found myself having to double check the pathing before committing to an action, oftentimes finding no way around it and having to change plans, or thinking that I'm fine and promptly getting smacked for 20 damage and losing a character. This got me killed a lot of times and frustrated me the most, which I would like to see fixed soon, possibly just by separating the jump and disengage actions into two separate buttons.
Lastly comes the bugs. The inventory sorting button doesn't work if you try to resort it the same way twice in a row, it required changing to a different sort type before sorting back the same way (Minor but slows the game down, especially since the menus run at a lower fps than the game itself), sometimes NPCs decide to talk to the wrong character, which has you controlling and making decisions for a character that I shouldn't have the option to determine the behaviour for (at least in my opinion, I thought this took away from the story and immersion), sometimes when picking locks, more thieve's tools are used up than should be, meaning if you fail to pick a lock you have less future attempts than your inventory would have you believe, sometimes NPCs will act completely suicidal. Many times have my NPCs tried to follow one of my characters and jumped from an impossibly high height to catch up and taken 30 fall damage. There is also the issue that some dialogue prompts to do not correctly display the benefits you may have, which can be confusing (especially when passing a check you rolled lower than the target for, because it adds the modifiers but doesn't tell you they have), but the fact it works beyond the UI shows that the game's code, as it's core, is very well-written, which is incredible to see. Some bugs also persist within animations, which can take away from the immersion, such as characters not using their climbing or sneaking animations while doing those things, some cutscenes have ridiculous camera angles and sometimes cause characters to be floating and bending in stupid positions, and some conversations leave the characters facing the wrong way or strangely contorted, which I'm sure is already known by the developers and is being worked on as I type!

Overall, the game mechanics are brilliant, the physics are phenomenal, the graphics are beautiful. The game has the potential to be groundbreaking, like every other game Larian Studios creates. However, the early access shows: The camera, pathing, crashes and bugs are very noticable and take away from the game, even if they are not completely gamebreaking, just minorly frustrating, along with some pathing and camera issues which can be infuriating, but can be played around. I do recommend this game for the amazing story, characters and incredible moments (both player-driven and otherwise) this game has the potential to be very fun and can be exactly what you make of it already, and I'm looking forward to future updates to see it enacted to the incredible potential this early access has shown is possible!!",1
619,1086940,"Annoying bugs here and there, but it's a solid game.",1
620,1086940,"really enjoying the early access so far, the game feels a fair bit different from BG1/BG2, but not in a bad way, they have implemented some fantastic immersion and it feels like a more tactical BG2 and really expanded combat in a lot of cool ways to make it feel more like DnD stuff. Really awesome so far and I cant wait for the full game",1
621,1086940,"BG is back and it's epic. 
Here's my feedback for the devs. Pretty sure in the final cutscene they said they look at store page feedback. Overall I love the game but if a few things were steamlined the experience would be made better for players:
- The selling interface needs an overhaul. You should be able to drag and select as many items as you want (with a single click) and then drop them into the sell space. And when you aren't dragging and dropping, you should be able to move stuff into the sell space with a single click not double click. Having to double click every single item is hugely time consuming and not accessability friendly.
- The number of containers and low value items in the game should be cut by 9/10ths. There's an enormous amount of both and it just takes so much time to sort through all the empty containers and then the junk-filled containers. It's not fun, no one likes doing that. The game would be a lot more fun if instead of say, sorting through 5 empty containers, 4 ones with stuff worth 1-5 dollars and 1 with something decent in it, there was one or two containers in the room and they actually had something worth picking up.
- The spell level system really needs to be redone. For all spells, you should be able to click a spell, then click a target and have the spell fire off, with no menus in between. Having to click on an intermediate menu to pick the level of the spell, or the type of debuff you want (as in the case of the Warlock's Hex) really kills the flow of combat and made me just stop using mages altogether, and just try to avoid using other characters casting that has this element. The way you could do this is: Have your caster automatically fire off the highest level spell. And if you want to chose a lower level than what you have, this should be done by holding shift while clicking, and that would take you into the menu. Hex could be the same. Ask the player to pick which debuff you want, then just have it use that one all the time, without having to be selected each and every time. And like before, just let the player change the debuff by clicking shift (or something) and clicking on the spell to enter the spell menu. Having a streamlined spell casting system would be a huge quality of life improvement for players.",1
622,1086940,May you please just release the full game now :) I can't wait any longer,1
623,1086940,no sorcerer,0
624,1086940,"Best game on steam, 10/10 Shmeckles!",1
625,1086940,"This is the game that every d&d fan has wanted for decades. Buy it in about a year when alot of the bulk programming is done. it's sad that you can only get to level 4, but it makes sense. Do you know how much work just the ""Fireball"" spell is gonna make.. Well I don't, I'm just making logical assumptions, DON'T BELIEVE ME! My opinion is that this game is already a hit success and It's gonna blow up when it's done. I'd recommend snatching it in a sale, but even at the mighty price of 89.99, The game is worth every penny.",1
626,1086940,Great so far with Act 1. Can't wait till it's finished!,1
627,1086940,"The game feel true, fun and is very user friendly even in early access. The only gripe I have is the small amount of content and lack of  being able level up right now.

If you're a fan of the series it will be well worth the purchase for down the line.",1
628,1086940,no sorcerer,0
629,1086940,This game is a mind flayer. Prepare to lose your will power to do anything but play it.,1
630,1086940,"Baldur's Gate 3 is a beautiful game that can't make up it's mind about what game it's trying to be. It attempts to be three different things, and while the gestalt product isn't necessarily bad, it nevertheless fails to deliver on any single one of its aims.

I identify these three things as follows, and will address each of them individually;

1) BG3 is trying to be a faithful adaptation of Dungeons and Dragons 5th Edition tabletop rules.
2) BG3 is trying to be a Larian Divinity-style CRPG.
3) BG3 is trying to market itself as a sequel to Baldur's Gate and Baldur's Gate 2: Shadows of Amn.

1 - Like Neverwinter Nights for 3rd edition (which this game resembles far more than it does Baldur's Gate) , BG3 is attempting to be a faithful port of D&D rules and systems into a cooperative CRPG. This is where the game has the most potential, but it is far, far from living up to that potential. The game is a little fun, but only because D&D is fun, and BG3 only inherits a fraction of the fun of D&D. At the time of writing, the game is still incredibly bare-bones. Not only are entire core classes missing (supposedly to be added later, yes) but the ones that are there are very stripped down. Only two wizard specializations, three cleric domains, one warlock pact... there's very little build diversity here. Compared to Neverwinter Nights or more recent peers like Pathfinder Kingmaker (which even at its troubled launch offered the player an incredibly sophisticated array of choices) BG3 simply does not deliver on the depth of choice necessary to compete with other games in the genre. Yes, the game is still unfinished, and presumably it should eventually include all the options and content of the basic Player's Handbook. But given how precious little has been added to the game in all the time since its EA launch, and given the intended launch window of coming out of EA some time in 2022, I have my doubts that this will be the case. BG3 might well rely on modders to add missing content and bring the game up to the same standard as games like NWN and PF:KM at their respective launches.

Furthermore, assuming that Larian *does* eventually deliver a feature-complete D&D experience... it still won't be an entirely faithful one. Larian could not resist drawing heavily on mechanics borrowed from Divinity Original Sin 2. The resulting hybrid game inherits some of the fun of D&D, but it's D&D with someone else's legs. Which leads into the next point.

2) BG3 looks and feels a great deal like Divinity Original Sin 2. That's not necessarily a bad thing. DOS2 is an amazingly fun game that demonstrates just how good a CRPG can be when it's designed as a CRPG rather than shackled to a pen and paper rule set. If BG3 inherits some of the fun of Dungeons and Dragons by virtue of using that system, it inherits precious little of the fun of DOS2. It's like playing DOS2 stuck in 1st gear. Combat is painfully slow, character turns are not nearly as satisfying, and characters' builds and their interactions with the world are not nearly as elegant and intuitive. Of special note here is just how amazingly anti-fun the RNG is when compared directly to DOS2. The randomness of the D20 shines in tabletop play, but in a CRPG it is an infuriating disruption of your play to have a character inexplicably fail at a task for which you've explicitly specialized them. DOS2's design philosophy of gating persuasion and skill success behind the simple value of your skills is wonderful, and this takes a giant step back from that to wallow in frustrating randomness.

BG3 is a game that asks you to learn to enjoy inexplicable failure, or to grow numb to save scumming. And from a purist D&D game, that might be par for the course. But as the next game from the developer that gave us DOS2? It's a bluntly inferior experience. Obviously it wouldn't be possible to be succeed on this point *and* be a faithful adaptation of D&D, but the game would be far better off if it had picked a direction and stuck with it.

And finally, 3) the game is utterly disconnected from and unlike Baldur's Gate and Baldur's Gate 2. The disconnect between those games and this ""sequel"" is so broad and categorical that it would be faster to list similarities than differences. Much has been made of the obvious differences; turn-based rather than real-time with pause, 3D rather than isometric, not a continuance of the previous story, no developers in common with the previous games, etc. And those points are all valid and apt. But I approached Baldur's Gate 3 knowing all of these things, and even so I was *still* surprised by the complete lack of effort that was made to make this game look, feel, or sound like the previous games. From the music (gone are the glorious symphonies of brass, now you make your character to the sound of generic b-grade imitation Dragon Age music that repeats the phrase ""down by the river"" ad nauseum) to the voice acting (suddenly everything in the Sword Coast has a common British accent - even the goblins and ogres, who sound more like Warhammer-style football hooligans than the monsters of previous Forgotten Realms titles) to the UI (which looks very clean and modern, with not of a hint of the Baldur's Gate aesthetic.)

It's one thing to tell me that this might be mechanically dissimilar, but it's still a loving re-imaging of Baldur's Gate. But no, this feels like it was made by people who had never touched the older games, and merely labelled this product a sequel for cynical marketing purposes.

Larian's intentions and influences aside, the game also does not live up to the quality of writing that's associated with the name. The companion characters are written like caricatures of themselves; everyone is an over-the-top obnoxious personality who all but leaps in front of your stone-faced player character shouting ""look at me! look how quirky/edgy I am!"" Baldur's Gate had Minsc, of course, but Minsc works because there's only one of him, and his performance bleeds authentic heart. But then, the companion characters in previous Baldur's Gate games were supporting characters who were meant to enrich your experience, not upstage it. This game follows the DOS2 formula where every companion is a potential main protagonist, written to be the center of attention. Custom protagonists in DOS2 are so lacking in content and other incentive to play them that they're completely unappealing - taking the same approach to writing a D&D game, and a Baldur's Gate game at that, is amazingly obtuse.

In conclusion, while I'm sure that this game will, eventually, be reasonably fun (in co-op if nothing else) I just can't justify spending hours on it instead of on other titles in the genre. If you're looking for D&D RPG experience, or a spiritual successor to Baldur's Gate, this product is entirely outclassed by the much humbler Pathfinder; Kingmaker and that game's upcoming sequel. If you're looking for more Divinity Original Sin, this is a much less fun knock-off experience. There are too many cooks in this kitchen - Larian, WotC, the ghost of the original Baldur's Gate - and the result is not nearly as wonderful as any of the individual ingredients. 
",0
631,1086940,Still feels like Baldur's Gate ... that ain't a bad thing.,1
632,1086940,"0/10 can't have sex with a Dragon in Early Access. Literally unplayable. FIX THIS LARIAN.

Edit: Now that I seized all your attention via a funny haha posted immediately after launch (I'm not joking though Larian, if a Donkey voiced by Eddie Murphy can plow a Dragon then it is my RIGHT to do the same, give the people what they want and be forever immortalized as ""Makers of that legendary RPG where you can shag a Dragon"") and have acquired all of your points, I think it's time to give an actual review: 

[b] If you like D&D, buy this game. Period. [/b] I mean it, even just the first part of the game that we currently have access to is brilliantly made. 
[list]
[*] A near perfect port of D&D 5E tabletop rules where everything runs off the d20 system.
[*] Gorgeous visuals and effects with a ton of attention to detail that Larian is known for.
[*] Engaging writing with tons of dialogue options unique to the choices you made during character creation.
[*] Tons of possible characters and branching choice options for tons of replayability, even in this early stage of Early Access.
[*] Larian being behind the game means a very trustworthy Early Access period that will be utilized well and use player input to its fullest, meaning we'll end up with a very polished and expansive end product.
[*] Actually going Turn-Based to fit with actual D&D rules instead of trying to shoehorn in that bastardized mutation of TB and RTS that the original Baldur's Gate games used and people are so blinded by nostalgia they'll continue to argue was good.
[/list]
Seriously, I see myself sinking countless hours in to this game because it's the exact game I've been waiting for and dreaming about for years, ever since I started DMing for my friends back in high school. A PC game that was just D&D except could be played alone or with others and you could just make your character and have fun with it instead of needing to set up play sessions and make sure everybody can attend. 

All of the above is said without considering some of the annoying bugs and instability the game has at this stage, given that it's Early Access and NOBODY SHOULD BE BUYING THIS GAME IF THEY DON'T WANT TO PUT UP WITH EARLY ACCESS ROUGHNESS ANYWAY because given Larian's track record, I can play confident those bugs will be fixed at some point during Early Access. 

As long as Larian keeps up the good work and communication, works with the community like they've done in the past, and keep up the ambition they have for this project, Baldur's Gate 3 will easily become one of if not the greatest RPG in existence. It's just that good.",1
633,1086940,"If this is anything close to the final game, I'm hooked.",1
634,1086940,"This is a good game. I would say it is more of a cross between DOS2 and Dragon Age than being similar to Baldurs Gate II, but  that is not necessarily a bad thing. Actions matters and leads you down different paths here, so different playthroughs might let you see completely different content.

If you like D&D 5th Edition this is the most polished version of it, but with a few Larian modifications to it.

It is about a 1/4 of the finished game - the rest of the story will only be released once it exits early access. Somewhere in 2022 perhaps...",1
635,1086940,"It's in Alpha, so yeah it's buggy.  Thing is though, past all that is whats probably the best D&D RPG video game ever.  It looks amazing, it uses actual D&D rules.  The story is compelling and keeps you moving.  I can't wait to see it finished, but I also can't put it down in this unfinished state.  Don't even think about it, get it and play it.",1
636,1086940,iz pretty gud. but if i dont see minsc and boo im changing my review.,1
637,1086940,Needs better characters.,0
638,1086940,Best game of the year!,1
639,1086940,great game thus far very nostalgic and i cant wait for the development to be complete. what wonders await,1
640,1086940,haven't played much but so far its Such a good time. excited for the rest.,1
641,1086940,"First of all, as many people previously stated, this is not a 'real"" Baldur's Gate game you remember playing many years ago so if you expect one you may be disappointed. It is still a decent game, though, especially if you are a fan of other games made by Larian.

The tutorial is rather... entertaining because you are on an alien-looking ship and there are pods and there are kidnapped people in these pods and you have a chance to see a women beating on the glass from the inside and then melting... wait, what? Relax, no, you haven't accidentally launched your suicidal copy of Mass Effect LE through the Omega relay so you are not on the Collector base, take a deep breath... even if the animation is pretty much the same... It is a different game, a different ship, a different pod, a different woman melting down so... yeah... 

Let's look at the positive and negative features, starting with the superficial ones.

The world is very pretty. Lovingly done, with interactive environment and attention to detail. The Underdark is... well, dark and full of horrors. But still breathtakingly beautiful.
Sound track is also quite good. Music often stops playing during combat but this is EA so not a big deal.

You can choose among a few races and a few basic classes. Hopefully, we will get more variety in the future.
Visual customization is limited to selection of one of a few preset faces, haircut, colors and some tattoos. 4 voice options -- 2 female and 2 male voices that don't really sound very different. You protagonist is mute anyway in the cinematic ""dialogues"" so who cares.  

The story is obviously just starting to unfold so not much can be said at this point other than you are not saving the world, only yourself. There are two available sides to join if you wish but the devs made joining the ""evil side"" rather unappealing and devoid of any apparent benefit so you are not going to face an agonizing choice, here, trust me. Actually, it is possible to bypass everything and go straight to the place from which you embark on your journey to your next destination, aka to the end of EA content. But you did not pay $60 for that, did you? So, take your time and explore. 
There is a number of side quests you can undertake and some of them you can get only by exploring the world and paying attention. Which is nice. 

Your level is capped at 4 which is NOT nice. Because you can easily get 1-2 more levels if you do everything the game has to offer. 
There are several companions you can pick up pretty much in the first hour. My personal opinion is they are not well-written, unfortunately. It's like the devs concentrated on the world-building and combat and let a random intern handle the companions. These NPC are kinda over-the-top yet somehow come across as boring and annoying, if you know what I mean. Someone was trying too hard and the result is a bunch of edgelords without a real edge.

There is an over-abundance of skill checks in their dialogues which is in theory an excellent thing but these particular skill checks appear meaningless and inconsequential so failing/not using them does not lock you out of vital information. 

Speaking of skill checks, the game is chock-full of them. Most checks are appropriate and can be challenging. If you click on the option to roll the dice (and you sometimes have to choose which one is optimal) you can't cancel your selection even if you haven't clicked on the dice yet. Can be frustrating but not lethal if you are proficient with F5/F9. And you are, aren't, you. petal. So, no worries. 

Combat is turn-based so if you have ever played a game with TB combat, you will feel right at home. You can also jump, shove people off the cliffs, shoot at the barrels (barrels, barrels everywhere), solo difficult battles with one familiar imp only while your party is hiding a few rooms away etc.  
Overall, quite entertaining. 

Choices and consequences -- I hope there will be some long-term consequences but it is too early for that. You certainly make some choices, and most of them are relatively easy to make, unless you fail your skill check. Gods of RNG will choose for you. 
As I mentioned earlier, there is no incentive to go over to the dark side in this chapter. Oh, by the way, your evil party does not appreciate your joining the dark side. Go figure. 

Recommended 

7/10
",1
642,1086940,"I just can't seem to get into this game... I have played D&D crpgs before and I like them, but there is something about this one that just doesn't hit the mark for me. From the UI design to the level design it just becomes an annoyance to navigate.
I can't say anything about the story as I get too annoyed at the interfaces that I quit.",0
643,1086940,"Played a few early access play through sessions with different classes. Loved it.
This will be the best Baldur's gate in the franchise with a great amount of game play variety. I am patiently awaiting the full release - but with the amount of fun i had playing right from the release (bugs and all which have been fixed since) I couldn't not recommend this to not only DnD fans but any turn based RPG fan. The combat can be a little cheesey  but ultimately i think this is going to come down to individual play styles. Glad to see Larian Studios giving this franchise tons of love and really going deep with the lore; racial/class specific dialog, the dice rolling and the way you can interact with the environment and Npc's. Can't wait to see what adventure awaits and where we end up, and how the ilithid plans will unfold and how the parasite will weigh on our choices. ",1
644,1086940,"Even just the first act is great, but instead of wasting your time telling you about why you should buy this game and why it is/will be so good, here is a list of all valid reasons and opinions for not playing this game: 
[ ]",1
645,1086940,"My remarks are for the solo campaign only since I haven't tried multiplayer yet. While this is the early release of the game, it is very playable. I like the graphics and story a lot. The movement options such as leaping and vertical movement add to the game play. A wide variety of play styles are supported. There are some puzzles and not just hack and slash. The companions are well written and in-character. The cut scenes are generally well-done. The interaction scenes add to character development and story development. Most visible mechanics are working well. I like some of the representations, such as the visible d20 roll in certain instances which is a tribute to the origins of Baldur's Gate. Early levels progress fairly quickly. The feel of the game is very close to its D&D turn-based roots. There are still some areas that can use refinement for the final release such as the clipping/video-stuttering during some cut scenes/character interaction scenes. Also up noses and in ears, the black detracts from the realism of otherwise very well done graphics. Maybe a bit more variation in heads and voices during character creation would be a plus. Setting up keybinds didn't appear to work except for left click. And, the camera sometimes shows terrain or walls of dungeons when fully panned out rather than looking through them at the character, which requires panning in. Overall, I'm very pleased and recommend this game. It definitely needs a bit more refinement in the future though (especially making keybinds work).",1
646,1086940,"Great game, still being improved but I would recomend this game to anyone who loves fantasy or knows or is into D&D.",1
647,1086940,"This game, even in early access, is one of the most enjoyable games I've played in years.  I love the way dialog is handled with close ups and realistic, and often funny, facial reactions but not overly wordy.  Combat is very similar to the Divinity series, which is a good thing, and allows for various approaches to every battle. 
An example: Was facing 3 Intellect Devourers and they were kicking my butt.  Then tried an approach of sneaking up to a ledge, casting sleep on them, then plinking them with bow and spell.  If one tried to get up, I shoved him back down.  Great fun.",1
648,1086940,"I have only played the early access version of this game, but so far it seems quite enjoyable. Lot's of different ways to complete events and the turn based combat is fantastic.",1
649,1086940,"I wouldn't, generally, recommend a game based in this current situation; an early access title and having only played a small portion of the game. I played the opening part of the game and I just hit the beach (literally, haha). With only 3 hours of play, I must say that I am massively impressed with the quality of this title. The game play is buttery smooth, the graphics are stunning, and the opening preface is very captivating. If the first few hours are an accurate representation of what this completed product will become, then everyone fond of proper RPGs should buy this game and support Larian Studios. In an age full of buggy, mediocre titles riddled with paywalls and microtransactions; we gamers need to support games and studios who provide a product of this caliber.. Kudos to the devs!",1
650,1086940,"The developers continue to listen to concerns, and make positive changes to the experience. If you love D&D you will be hooked on this!",1
651,1086940,"It's a good game. I enjoy it. The story is serviceable.

It crashes a bit too much. Like every half hour or so.

When the game functions, it is fun.",1
652,1086940,barang BOOEEKKKKK,1
653,1086940,better than divinity 2,1
654,1086940,it good so far,1
655,1086940,Still in beta but what I am seeing is very positive!,1
656,1086940,"Great game, but it there are many bugs even in the gameplay.. so i recommend waiting until it's fully released..

the bugs in game most likely going to make you lose and repeat many battles.. characters bugs out during battle and you cannot cast any attack.. Enemies would warp behind characters and they remained at their back!  it's a recipe for losing battles..",1
657,1086940,game,1
658,1086940,Fantastic story and artwork,1
659,1086940,great early access,1
660,1086940,"As a DM for a D&D group, it is so much fun to be able to experience Faerun from a player's perspective. The adaptation of a pen and paper system into a game is no easy feat, but Baulder's Gate III has done so successfully. The tactical combat is really fun and satisfying. I can't wait for the full release of the game!",1
661,1086940,"Das ist sehr gute, ich libbe meinem frauline",1
662,1086940,"On a d6 I got a 0. This game needs to LARGE balance changes, and please remove threatened. Or make it something for bosses, because missing enemies whom are right infront of you is bs. Also I counted and got seven 1's in a row",0
663,1086940,"Combat is not fun, and the early access is coming along very slowly with almost no updates or communication from Larian.",0
664,1086940,the game it self is pretty good but there is still a lot of bugs in this stage of the game :),1
665,1086940,"chew on an imps sausage if you still dont understand what earley access is.., this is best early access game ive ever played . cant wait to enjoy the rest of the ride, see more content, more classes,and everyth9ing else this game is going to continue to add and  wil come, its like an investment for a game ill enjoy time and time again, ill play first act ..3-4months go by, ill come back and play again and get a complete different experience of story and my own creation to play. i never had the feeling to skip dialoge ever during any play through. if divinity sucked for ya, u prob wont like it, but i like it even more honestly. i enjoyed falling into the charchter i created, best rpg u could buy, i highly recommend just playing, dont look up, how to beat/cheat or anything or any spoiler kinda videos, at least not the first time, just fall into story and enjoy it, this game about to hit hella awards, just u watch. later haters-",1
666,1086940,"BG3 is not only great, it's beautiful also. 

I rate it 10 out of 10 !!!!",1
667,1086940,"I don't understand why there are so many positive reviews. The game is short and has almost no content. The story is meh at best. Gameplay is identical to Divinity 2 Original sin but slapped with a different hud. I absolutely hate this game. I don't care if the graphics are good. There is nothing else here. 

It really should not have been called Baldur's gate 3. Has nothing to do with Baldur's gate series period, in any shape or form. I tried playing it, but the more I did, the more I hated it. Extremely low level cap, very few abilities, and there really are no choices. Doesn't matter if you are a Drow Druid or a Gnome warlock. It is all the same in the end.

This is just another Divinity game with D&D names/words on it. Nothing else.  No spell books for spell casting classes, no choices. Just a pre-determined selection of garbage that doesn't make anything interesting. If you like D&D, stay away from this. If you like Divinity 2 and just want to get another Divinity game that has less content and very shallow, then this is the game for you. 

TLDR: I am biased and hate games marketed as something they are not, especially with this. It isn't Baldur's Gate 3. It is Divinity 2 Original Sin with D&D lore/names plopped on it. Little content and in my opinion just bad.",0
668,1086940,"No auto camera itsd all you babe, way back to the 80's. I made a bad, bad purchase, another follie.
",0
669,1086940,"With dozens of outcomes, I feel like I can replay this game -- even just the first act -- and get a different experience every time. Fun and engaging!",1
670,1086940,Made by the guys who made Divinity Original Sin 2 Need I say more.,1
671,1086940,get it done,1
672,1086940,"I would definitely recommend to any DnD fan and just fantasy genre fans in general. The main complaint I have so far is probably animations not working properly and things like that. It can be jarring at times but I also realize it is still an early access title, so I do give it leeway in regards to that. Aside from that it's just interesting characters so far and very good looking models.",1
673,1086940,"Game is in EARLY ACCESS.  that means the game is not finished and has lots of bugs and crashes.  If you want a complete game then wait until it is officially released and finished.  If you don't mind any of the above problems, then this game is fantastic so far.  Larian studios is an amazing company and paying for this game helps to support them and all the hard work they are doing.  

I would absolutely recommend this game to players who don't mind in helping Larian Studios squash bugs and fix problems with the game all while getting to play it and watch it evolve. 


Great company who really cares about what they create.  
great story
beautiful scenery
D&D
Great game play so far

",1
674,1086940,buenisimo,1
675,1086940,no,1
676,1086940,"Not cool just yet. I've played BG1 and BG2 and all the DLC numerous times and play throughs. They were awesome and they were way better--still better than this game. No reroll of the dice for character creation ... that is totally BG. They took the worst of the DM options for character creation and put it into this game to limit players. Don't feel like a totally awesome hero that is way cool and kicking ass. They may make you look cool and sexual, but that wasn't BG. It was all about being cool. Pathfinder Kingmaker does a way better job and even Solasta does far better. it could have been so good, but there is so much focus on the looks and sexuality of the heroes that it misses out on the great game play at this time.  There is some cool stuff. The big battles are really cool, but it misses out for me. Hopefully the full release will be better. I put it aside for now.",0
677,1086940, Great Game!! Love it!!,1
678,1086940,Good crpg,1
679,1086940,fukking infuriating but the best RPG game i played yet.Excellent story and overall great characters and the graphics are the best yet for an RPG,1
680,1086940,Meh.,0
681,1086940,Awsome,1
682,1086940,game's dope,1
683,1086940,"Can't wait for the game to leave early access. A lot of work has been done with more to go. Lots of improvements being made, and fan opinions are being looked at and implemented",1
684,1086940,"Clearly a love letter to the previous Baldur's Gate games, but beautifully brought up to modern standards.  Heads up, tho. The early access is only the first chapter of the game.",1
685,1086940,"Tis a good
",1
686,1086940,Very buggy and prone to crashing,0
687,1086940,It just keeps getting better. Every update adds a little more to try out. I can't wait for full release!,1
688,1086940,"So far, it's a good game, can't wait to see what the game will be like when the game is fully released.",1
689,1086940,"The game is okay. It's just DOS2 set in a different world. It's pretty ludicrous to be priced at $59.99 as an early access game with only about 20 hrs worth of gameplay. I would definitely wait until full launch. The devs begging for our help so they can figure out how to build their game and then charge us for helping them is a big turnoff. There are way more complete titles out there for half the price. To be honest, I've already lost interested in this game since I first played it and probably won't even play it at full launch unless I'm bored out of my mind.",0
690,1086940,"No real update since a very long time.
If you want to buy it, wait for a major update.

V4.1.106.9344",0
691,1086940,"I was super hesitant to purchase an early access game for full game price. However, after playing it for around 30 hours, I can honestly say I don't regret it. Baldur's Gate 3 is the perfect manifestation of RPG and DnD elements. The combat requires you to think tactically, and the dialogue is very well written. Only Act 1 is available, but stay tuned for more of the game later.",1
692,1086940,"An iconic video game rendition of the most popular tabletop roleplaying RPGs out there! There is much work to be done, but well worth the time and the money to play now and secure for the future!",1
